algorithm,dataset,target_size,scaler_y,mode,train_size,r2,rmse,rpd,rpiq,r2_o,rmse_o,rpd_o,rpiq_o,train_r2,train_rmse,train_rpd,train_rpiq,train_r2_o,train_rmse_o,train_rpd_o,train_rpiq_o,execution_time,params
bsdrcnn_r,lucas,8,robust,dyn,0.05,0.7978680074214936,1.3180972814559937,2.2302402019500733,0.7615889370441437,0.7978680014610291,34.402339172363284,2.2302401781082155,0.7615889608860016,0.8216092884540558,1.2376646876335144,2.390383815765381,0.8009070575237274,0.8216092944145202,32.30304775238037,2.3903838396072388,0.8009070575237274,5.152143430709839,297
bsdrcnn_r,lucas,8,robust,dyn,0.15,0.8222329378128052,1.2353945136070252,2.3754647254943846,0.8126937687397003,0.8222329199314118,32.24379653930664,2.375464653968811,0.8126938104629516,0.8289877116680145,1.2182332515716552,2.429176664352417,0.813369482755661,0.8289877057075501,31.795886993408203,2.42917664051056,0.813369482755661,5.806731128692627,297
bsdrcnn_r,lucas,8,robust,dyn,0.25,0.8164138615131378,1.262063193321228,2.33510103225708,0.7915592432022095,0.8164138674736023,32.939849090576175,2.335101056098938,0.7915592610836029,0.8273323893547058,1.2051427125930787,2.4095210313796995,0.8361028969287873,0.8273323893547058,31.45422477722168,2.4095210075378417,0.8361028969287873,7.561948299407959,297
bsdrcnn_r,lucas,8,robust,dyn,0.35,0.8221891820430756,1.2299217700958252,2.372967505455017,0.8137356340885162,0.8221891641616821,32.100958251953124,2.3729674100875853,0.8137356698513031,0.8271810412406921,1.2337312340736388,2.4070106506347657,0.8131907165050507,0.8271810352802277,32.20038528442383,2.407010626792908,0.8131907165050507,9.363029217720031,297
bsdrcnn_r,lucas,8,robust,dyn,0.45,0.8219551503658294,1.2459362745285034,2.371021556854248,0.8040750980377197,0.821955144405365,32.518937492370604,2.3710214376449583,0.8040750920772552,0.8268049478530883,1.2124988198280335,2.4037240505218507,0.8259723782539368,0.8268049538135529,31.64621925354004,2.4037240505218507,0.8259723782539368,11.402040433883666,297
bsdrcnn_r,lucas,8,robust,dyn,0.55,0.8247533500194549,1.237867498397827,2.3893215894699096,0.8120560586452484,0.8247533559799194,32.30834255218506,2.3893216371536257,0.812056040763855,0.8228754878044129,1.2276172876358031,2.376474952697754,0.8137862861156464,0.8228754758834839,32.04081134796142,2.3764748334884644,0.8137862861156464,13.392098140716552,297
bsdrcnn_r,lucas,8,robust,dyn,0.65,0.8244316220283509,1.235130262374878,2.3871628761291506,0.82089763879776,0.8244316041469574,32.236900329589844,2.3871628046035767,0.8208976328372956,0.8263362169265747,1.2202909946441651,2.399957871437073,0.8159955501556396,0.8263362109661102,31.84959506988525,2.3999578237533568,0.8159955501556396,15.373714160919189,297
bsdrcnn_r,lucas,8,robust,dyn,0.75,0.8208349823951722,1.2306248426437378,2.367286229133606,0.8173183798789978,0.8208349764347076,32.11930847167969,2.3672861576080324,0.817318344116211,0.8261129498481751,1.2272077560424806,2.3991052389144896,0.8143501341342926,0.8261129498481751,32.030122947692874,2.3991052389144896,0.8143501341342926,17.45285120010376,297
bsdrcnn_r,lucas,8,robust,dyn,0.85,0.8233892977237701,1.2410806179046632,2.384083390235901,0.7902808487415314,0.8233893036842346,32.392204666137694,2.384083318710327,0.7902808666229248,0.823649936914444,1.2309012055397033,2.3814292430877684,0.8171750903129578,0.823649936914444,32.12652072906494,2.3814292907714845,0.8171750903129578,19.545890140533448,297
bsdrcnn_r,lucas,8,robust,dyn,0.95,0.8274518013000488,1.2066694378852845,2.4367535591125487,0.8291020870208741,0.8274518013000488,31.49407176971436,2.436753582954407,0.8291020870208741,0.8231362521648407,1.2345006227493287,2.378196930885315,0.8107940077781677,0.8231362581253052,32.22046585083008,2.3781969785690307,0.8107940077781677,20.974346470832824,297
